Date,Category,Item,Sales
16-01-2023,Desserts,Brownie,14
16-01-2023,Desserts,Ice Cream Sundae,6
16-01-2023,Desserts,Fruit Salad,26
16-01-2023,Desserts,Chocolate Cake,7
17-01-2023,Veg Burgers,Classic Veg Burger,16
17-01-2023,Veg Burgers,Cheese Veg Burger,29
17-01-2023,Veg Burgers,Spicy Veg Burger,14
17-01-2023,Veg Burgers,Aloo Tikki Burger,44
17-01-2023,Veg Pizzas,Margherita Pizza,48
17-01-2023,Veg Pizzas,Veggie Delight Pizza,37
17-01-2023,Veg Pizzas,Paneer Pizza,50
17-01-2023,Veg Pizzas,Farmhouse Pizza,6
17-01-2023,Sandwiches,Veg Club Sandwich,5
17-01-2023,Sandwiches,Paneer Tikka Sandwich,15
17-01-2023,Sandwiches,Grilled Veg Sandwich,32
17-01-2023,Sandwiches,Cucumber Sandwich,12
17-01-2023,Wraps,Veggie Wrap,38
17-01-2023,Wraps,Paneer Wrap,29
17-01-2023,Wraps,Aloo Wrap,8
17-01-2023,Wraps,Hummus Wrap,48
17-01-2023,Pastas,Veg Alfredo Pasta,23
17-01-2023,Pastas,Veg Arrabbiata Pasta,22
17-01-2023,Pastas,Pesto Veg Pasta,27
17-01-2023,Pastas,Veg Mac and Cheese,41
17-01-2023,Salads,Greek Salad,13
17-01-2023,Salads,Caesar Salad,13
17-01-2023,Salads,Garden Salad,45
17-01-2023,Salads,Pasta Salad,26
17-01-2023,Fries,Classic Fries,42
17-01-2023,Fries,Cheese Fries,11
17-01-2023,Fries,Masala Fries,41
17-01-2023,Fries,Peri Peri Fries,29
17-01-2023,Beverages,Cold Coffee,18
17-01-2023,Beverages,Lemonade,38
17-01-2023,Beverages,Mango Smoothie,37
17-01-2023,Beverages,Green Tea,18
17-01-2023,Desserts,Brownie,31
17-01-2023,Desserts,Ice Cream Sundae,42
17-01-2023,Desserts,Fruit Salad,40
17-01-2023,Desserts,Chocolate Cake,41
18-01-2023,Veg Burgers,Classic Veg Burger,40
18-01-2023,Veg Burgers,Cheese Veg Burger,8
18-01-2023,Veg Burgers,Spicy Veg Burger,30
18-01-2023,Veg Burgers,Aloo Tikki Burger,11
18-01-2023,Veg Pizzas,Margherita Pizza,11
18-01-2023,Veg Pizzas,Veggie Delight Pizza,12
18-01-2023,Veg Pizzas,Paneer Pizza,40
18-01-2023,Veg Pizzas,Farmhouse Pizza,15
18-01-2023,Sandwiches,Veg Club Sandwich,49
18-01-2023,Sandwiches,Paneer Tikka Sandwich,20
18-01-2023,Sandwiches,Grilled Veg Sandwich,39
18-01-2023,Sandwiches,Cucumber Sandwich,9
18-01-2023,Wraps,Veggie Wrap,8
18-01-2023,Wraps,Paneer Wrap,41
18-01-2023,Wraps,Aloo Wrap,23
18-01-2023,Wraps,Hummus Wrap,16
18-01-2023,Pastas,Veg Alfredo Pasta,39
18-01-2023,Pastas,Veg Arrabbiata Pasta,46
18-01-2023,Pastas,Pesto Veg Pasta,22
18-01-2023,Pastas,Veg Mac and Cheese,42
18-01-2023,Salads,Greek Salad,45
18-01-2023,Salads,Caesar Salad,37
18-01-2023,Salads,Garden Salad,43
18-01-2023,Salads,Pasta Salad,41
18-01-2023,Fries,Classic Fries,37
18-01-2023,Fries,Cheese Fries,11
18-01-2023,Fries,Masala Fries,37
18-01-2023,Fries,Peri Peri Fries,47
18-01-2023,Beverages,Cold Coffee,7
18-01-2023,Beverages,Lemonade,26
18-01-2023,Beverages,Mango Smoothie,32
18-01-2023,Beverages,Green Tea,11
18-01-2023,Desserts,Brownie,19
18-01-2023,Desserts,Ice Cream Sundae,40
18-01-2023,Desserts,Fruit Salad,5
18-01-2023,Desserts,Chocolate Cake,36
19-01-2023,Veg Burgers,Classic Veg Burger,43
19-01-2023,Veg Burgers,Cheese Veg Burger,45
19-01-2023,Veg Burgers,Spicy Veg Burger,34
19-01-2023,Veg Burgers,Aloo Tikki Burger,7
19-01-2023,Veg Pizzas,Margherita Pizza,24
19-01-2023,Veg Pizzas,Veggie Delight Pizza,30
19-01-2023,Veg Pizzas,Paneer Pizza,5
19-01-2023,Veg Pizzas,Farmhouse Pizza,6
19-01-2023,Sandwiches,Veg Club Sandwich,5
19-01-2023,Sandwiches,Paneer Tikka Sandwich,46
19-01-2023,Sandwiches,Grilled Veg Sandwich,42
19-01-2023,Sandwiches,Cucumber Sandwich,47
19-01-2023,Wraps,Veggie Wrap,38
19-01-2023,Wraps,Paneer Wrap,35
19-01-2023,Wraps,Aloo Wrap,12
19-01-2023,Wraps,Hummus Wrap,7
19-01-2023,Pastas,Veg Alfredo Pasta,37
19-01-2023,Pastas,Veg Arrabbiata Pasta,44
19-01-2023,Pastas,Pesto Veg Pasta,41
19-01-2023,Pastas,Veg Mac and Cheese,38
19-01-2023,Salads,Greek Salad,22
19-01-2023,Salads,Caesar Salad,29
19-01-2023,Salads,Garden Salad,18
19-01-2023,Salads,Pasta Salad,13
19-01-2023,Fries,Classic Fries,26
19-01-2023,Fries,Cheese Fries,41
19-01-2023,Fries,Masala Fries,25
19-01-2023,Fries,Peri Peri Fries,25
19-01-2023,Beverages,Cold Coffee,11
19-01-2023,Beverages,Lemonade,31
19-01-2023,Beverages,Mango Smoothie,8
19-01-2023,Beverages,Green Tea,27
19-01-2023,Desserts,Brownie,20
19-01-2023,Desserts,Ice Cream Sundae,35
19-01-2023,Desserts,Fruit Salad,49
19-01-2023,Desserts,Chocolate Cake,38
20-01-2023,Veg Burgers,Classic Veg Burger,27
20-01-2023,Veg Burgers,Cheese Veg Burger,41
20-01-2023,Veg Burgers,Spicy Veg Burger,31
20-01-2023,Veg Burgers,Aloo Tikki Burger,30
20-01-2023,Veg Pizzas,Margherita Pizza,8
20-01-2023,Veg Pizzas,Veggie Delight Pizza,33
20-01-2023,Veg Pizzas,Paneer Pizza,22
20-01-2023,Veg Pizzas,Farmhouse Pizza,47
20-01-2023,Sandwiches,Veg Club Sandwich,24
20-01-2023,Sandwiches,Paneer Tikka Sandwich,7
20-01-2023,Sandwiches,Grilled Veg Sandwich,30
20-01-2023,Sandwiches,Cucumber Sandwich,11
20-01-2023,Wraps,Veggie Wrap,37
20-01-2023,Wraps,Paneer Wrap,17
20-01-2023,Wraps,Aloo Wrap,35
20-01-2023,Wraps,Hummus Wrap,36
20-01-2023,Pastas,Veg Alfredo Pasta,47
20-01-2023,Pastas,Veg Arrabbiata Pasta,45
20-01-2023,Pastas,Pesto Veg Pasta,7
20-01-2023,Pastas,Veg Mac and Cheese,25
20-01-2023,Salads,Greek Salad,6
20-01-2023,Salads,Caesar Salad,8
20-01-2023,Salads,Garden Salad,50
20-01-2023,Salads,Pasta Salad,32
20-01-2023,Fries,Classic Fries,47
20-01-2023,Fries,Cheese Fries,15
20-01-2023,Fries,Masala Fries,43
20-01-2023,Fries,Peri Peri Fries,6
20-01-2023,Beverages,Cold Coffee,9
20-01-2023,Beverages,Lemonade,17
20-01-2023,Beverages,Mango Smoothie,41
20-01-2023,Beverages,Green Tea,13
20-01-2023,Desserts,Brownie,41
20-01-2023,Desserts,Ice Cream Sundae,42
20-01-2023,Desserts,Fruit Salad,21
20-01-2023,Desserts,Chocolate Cake,37
21-01-2023,Veg Burgers,Classic Veg Burger,27
21-01-2023,Veg Burgers,Cheese Veg Burger,11
21-01-2023,Veg Burgers,Spicy Veg Burger,41
21-01-2023,Veg Burgers,Aloo Tikki Burger,37
21-01-2023,Veg Pizzas,Margherita Pizza,28
21-01-2023,Veg Pizzas,Veggie Delight Pizza,37
21-01-2023,Veg Pizzas,Paneer Pizza,50
21-01-2023,Veg Pizzas,Farmhouse Pizza,11
21-01-2023,Sandwiches,Veg Club Sandwich,40
21-01-2023,Sandwiches,Paneer Tikka Sandwich,41
21-01-2023,Sandwiches,Grilled Veg Sandwich,5
21-01-2023,Sandwiches,Cucumber Sandwich,20
21-01-2023,Wraps,Veggie Wrap,6
21-01-2023,Wraps,Paneer Wrap,29
21-01-2023,Wraps,Aloo Wrap,48
21-01-2023,Wraps,Hummus Wrap,37
21-01-2023,Pastas,Veg Alfredo Pasta,30
21-01-2023,Pastas,Veg Arrabbiata Pasta,47
21-01-2023,Pastas,Pesto Veg Pasta,22
21-01-2023,Pastas,Veg Mac and Cheese,24
21-01-2023,Salads,Greek Salad,26
21-01-2023,Salads,Caesar Salad,11
21-01-2023,Salads,Garden Salad,44
21-01-2023,Salads,Pasta Salad,32
21-01-2023,Fries,Classic Fries,37
21-01-2023,Fries,Cheese Fries,24
21-01-2023,Fries,Masala Fries,38
21-01-2023,Fries,Peri Peri Fries,24
21-01-2023,Beverages,Cold Coffee,25
21-01-2023,Beverages,Lemonade,29
21-01-2023,Beverages,Mango Smoothie,8
21-01-2023,Beverages,Green Tea,8
21-01-2023,Desserts,Brownie,41
21-01-2023,Desserts,Ice Cream Sundae,22
21-01-2023,Desserts,Fruit Salad,7
21-01-2023,Desserts,Chocolate Cake,22
22-01-2023,Veg Burgers,Classic Veg Burger,20
22-01-2023,Veg Burgers,Cheese Veg Burger,7
22-01-2023,Veg Burgers,Spicy Veg Burger,49
22-01-2023,Veg Burgers,Aloo Tikki Burger,23
22-01-2023,Veg Pizzas,Margherita Pizza,25
22-01-2023,Veg Pizzas,Veggie Delight Pizza,47
22-01-2023,Veg Pizzas,Paneer Pizza,30
22-01-2023,Veg Pizzas,Farmhouse Pizza,39
22-01-2023,Sandwiches,Veg Club Sandwich,6
22-01-2023,Sandwiches,Paneer Tikka Sandwich,11
22-01-2023,Sandwiches,Grilled Veg Sandwich,20
22-01-2023,Sandwiches,Cucumber Sandwich,25
22-01-2023,Wraps,Veggie Wrap,12
22-01-2023,Wraps,Paneer Wrap,39
22-01-2023,Wraps,Aloo Wrap,20
22-01-2023,Wraps,Hummus Wrap,32
22-01-2023,Pastas,Veg Alfredo Pasta,38
22-01-2023,Pastas,Veg Arrabbiata Pasta,31
22-01-2023,Pastas,Pesto Veg Pasta,34
22-01-2023,Pastas,Veg Mac and Cheese,7
22-01-2023,Salads,Greek Salad,49
22-01-2023,Salads,Caesar Salad,50
22-01-2023,Salads,Garden Salad,14
22-01-2023,Salads,Pasta Salad,40
22-01-2023,Fries,Classic Fries,7
22-01-2023,Fries,Cheese Fries,32
22-01-2023,Fries,Masala Fries,15
22-01-2023,Fries,Peri Peri Fries,48
22-01-2023,Beverages,Cold Coffee,26
22-01-2023,Beverages,Lemonade,40
22-01-2023,Beverages,Mango Smoothie,44
22-01-2023,Beverages,Green Tea,48
22-01-2023,Desserts,Brownie,6
22-01-2023,Desserts,Ice Cream Sundae,18
22-01-2023,Desserts,Fruit Salad,9
22-01-2023,Desserts,Chocolate Cake,14
23-01-2023,Veg Burgers,Classic Veg Burger,8
23-01-2023,Veg Burgers,Cheese Veg Burger,22
23-01-2023,Veg Burgers,Spicy Veg Burger,31
23-01-2023,Veg Burgers,Aloo Tikki Burger,5
23-01-2023,Veg Pizzas,Margherita Pizza,31
23-01-2023,Veg Pizzas,Veggie Delight Pizza,50
23-01-2023,Veg Pizzas,Paneer Pizza,6
23-01-2023,Veg Pizzas,Farmhouse Pizza,44
23-01-2023,Sandwiches,Veg Club Sandwich,37
23-01-2023,Sandwiches,Paneer Tikka Sandwich,21
23-01-2023,Sandwiches,Grilled Veg Sandwich,35
23-01-2023,Sandwiches,Cucumber Sandwich,21
23-01-2023,Wraps,Veggie Wrap,25
23-01-2023,Wraps,Paneer Wrap,8
23-01-2023,Wraps,Aloo Wrap,44
23-01-2023,Wraps,Hummus Wrap,13
23-01-2023,Pastas,Veg Alfredo Pasta,41
23-01-2023,Pastas,Veg Arrabbiata Pasta,29
23-01-2023,Pastas,Pesto Veg Pasta,7
23-01-2023,Pastas,Veg Mac and Cheese,7
23-01-2023,Salads,Greek Salad,5
23-01-2023,Salads,Caesar Salad,40
23-01-2023,Salads,Garden Salad,40
23-01-2023,Salads,Pasta Salad,19
23-01-2023,Fries,Classic Fries,17
23-01-2023,Fries,Cheese Fries,5
23-01-2023,Fries,Masala Fries,15
23-01-2023,Fries,Peri Peri Fries,36
23-01-2023,Beverages,Cold Coffee,11
23-01-2023,Beverages,Lemonade,39
23-01-2023,Beverages,Mango Smoothie,44
23-01-2023,Beverages,Green Tea,7
23-01-2023,Desserts,Brownie,12
23-01-2023,Desserts,Ice Cream Sundae,9
23-01-2023,Desserts,Fruit Salad,23
23-01-2023,Desserts,Chocolate Cake,5
24-01-2023,Veg Burgers,Classic Veg Burger,19
24-01-2023,Veg Burgers,Cheese Veg Burger,16
24-01-2023,Veg Burgers,Spicy Veg Burger,20
24-01-2023,Veg Burgers,Aloo Tikki Burger,37
24-01-2023,Veg Pizzas,Margherita Pizza,5
24-01-2023,Veg Pizzas,Veggie Delight Pizza,14
24-01-2023,Veg Pizzas,Paneer Pizza,19
24-01-2023,Veg Pizzas,Farmhouse Pizza,50
24-01-2023,Sandwiches,Veg Club Sandwich,7
24-01-2023,Sandwiches,Paneer Tikka Sandwich,12
24-01-2023,Sandwiches,Grilled Veg Sandwich,46
24-01-2023,Sandwiches,Cucumber Sandwich,6
24-01-2023,Wraps,Veggie Wrap,40
24-01-2023,Wraps,Paneer Wrap,35
24-01-2023,Wraps,Aloo Wrap,29
24-01-2023,Wraps,Hummus Wrap,8
24-01-2023,Pastas,Veg Alfredo Pasta,14
24-01-2023,Pastas,Veg Arrabbiata Pasta,40
24-01-2023,Pastas,Pesto Veg Pasta,24
24-01-2023,Pastas,Veg Mac and Cheese,45
24-01-2023,Salads,Greek Salad,23
24-01-2023,Salads,Caesar Salad,49
24-01-2023,Salads,Garden Salad,25
24-01-2023,Salads,Pasta Salad,25
24-01-2023,Fries,Classic Fries,29
24-01-2023,Fries,Cheese Fries,21
24-01-2023,Fries,Masala Fries,36
24-01-2023,Fries,Peri Peri Fries,14
24-01-2023,Beverages,Cold Coffee,5
24-01-2023,Beverages,Lemonade,46
24-01-2023,Beverages,Mango Smoothie,40
24-01-2023,Beverages,Green Tea,47
24-01-2023,Desserts,Brownie,25
24-01-2023,Desserts,Ice Cream Sundae,7
24-01-2023,Desserts,Fruit Salad,40
24-01-2023,Desserts,Chocolate Cake,6
25-01-2023,Veg Burgers,Classic Veg Burger,14
25-01-2023,Veg Burgers,Cheese Veg Burger,48
25-01-2023,Veg Burgers,Spicy Veg Burger,35
25-01-2023,Veg Burgers,Aloo Tikki Burger,41
25-01-2023,Veg Pizzas,Margherita Pizza,35
25-01-2023,Veg Pizzas,Veggie Delight Pizza,19
25-01-2023,Veg Pizzas,Paneer Pizza,46
25-01-2023,Veg Pizzas,Farmhouse Pizza,31
25-01-2023,Sandwiches,Veg Club Sandwich,20
25-01-2023,Sandwiches,Paneer Tikka Sandwich,40
25-01-2023,Sandwiches,Grilled Veg Sandwich,46
25-01-2023,Sandwiches,Cucumber Sandwich,20
25-01-2023,Wraps,Veggie Wrap,18
25-01-2023,Wraps,Paneer Wrap,30
25-01-2023,Wraps,Aloo Wrap,41
25-01-2023,Wraps,Hummus Wrap,5
25-01-2023,Pastas,Veg Alfredo Pasta,5
25-01-2023,Pastas,Veg Arrabbiata Pasta,34
25-01-2023,Pastas,Pesto Veg Pasta,36
25-01-2023,Pastas,Veg Mac and Cheese,44
25-01-2023,Salads,Greek Salad,35
25-01-2023,Salads,Caesar Salad,14
25-01-2023,Salads,Garden Salad,28
25-01-2023,Salads,Pasta Salad,13
25-01-2023,Fries,Classic Fries,23
25-01-2023,Fries,Cheese Fries,22
25-01-2023,Fries,Masala Fries,24
25-01-2023,Fries,Peri Peri Fries,35
25-01-2023,Beverages,Cold Coffee,30
25-01-2023,Beverages,Lemonade,22
25-01-2023,Beverages,Mango Smoothie,44
25-01-2023,Beverages,Green Tea,23
25-01-2023,Desserts,Brownie,31
25-01-2023,Desserts,Ice Cream Sundae,38
25-01-2023,Desserts,Fruit Salad,16
25-01-2023,Desserts,Chocolate Cake,10
26-01-2023,Veg Burgers,Classic Veg Burger,23
26-01-2023,Veg Burgers,Cheese Veg Burger,7
26-01-2023,Veg Burgers,Spicy Veg Burger,17
26-01-2023,Veg Burgers,Aloo Tikki Burger,21
26-01-2023,Veg Pizzas,Margherita Pizza,41
26-01-2023,Veg Pizzas,Veggie Delight Pizza,39
26-01-2023,Veg Pizzas,Paneer Pizza,43
26-01-2023,Veg Pizzas,Farmhouse Pizza,5
26-01-2023,Sandwiches,Veg Club Sandwich,11
26-01-2023,Sandwiches,Paneer Tikka Sandwich,32
26-01-2023,Sandwiches,Grilled Veg Sandwich,19
26-01-2023,Sandwiches,Cucumber Sandwich,44
26-01-2023,Wraps,Veggie Wrap,23
26-01-2023,Wraps,Paneer Wrap,22
26-01-2023,Wraps,Aloo Wrap,20
26-01-2023,Wraps,Hummus Wrap,50
26-01-2023,Pastas,Veg Alfredo Pasta,14
26-01-2023,Pastas,Veg Arrabbiata Pasta,28
26-01-2023,Pastas,Pesto Veg Pasta,28
26-01-2023,Pastas,Veg Mac and Cheese,21
26-01-2023,Salads,Greek Salad,14
26-01-2023,Salads,Caesar Salad,10
26-01-2023,Salads,Garden Salad,30
26-01-2023,Salads,Pasta Salad,10
26-01-2023,Fries,Classic Fries,10
26-01-2023,Fries,Cheese Fries,13
26-01-2023,Fries,Masala Fries,36
26-01-2023,Fries,Peri Peri Fries,44
26-01-2023,Beverages,Cold Coffee,13
26-01-2023,Beverages,Lemonade,38
26-01-2023,Beverages,Mango Smoothie,37
26-01-2023,Beverages,Green Tea,45
26-01-2023,Desserts,Brownie,23
26-01-2023,Desserts,Ice Cream Sundae,47
26-01-2023,Desserts,Fruit Salad,30
26-01-2023,Desserts,Chocolate Cake,29
27-01-2023,Veg Burgers,Classic Veg Burger,9
27-01-2023,Veg Burgers,Cheese Veg Burger,48
27-01-2023,Veg Burgers,Spicy Veg Burger,10
27-01-2023,Veg Burgers,Aloo Tikki Burger,46
27-01-2023,Veg Pizzas,Margherita Pizza,45
27-01-2023,Veg Pizzas,Veggie Delight Pizza,42
27-01-2023,Veg Pizzas,Paneer Pizza,26
27-01-2023,Veg Pizzas,Farmhouse Pizza,50
27-01-2023,Sandwiches,Veg Club Sandwich,36
27-01-2023,Sandwiches,Paneer Tikka Sandwich,7
27-01-2023,Sandwiches,Grilled Veg Sandwich,13
27-01-2023,Sandwiches,Cucumber Sandwich,24
27-01-2023,Wraps,Veggie Wrap,33
27-01-2023,Wraps,Paneer Wrap,26
27-01-2023,Wraps,Aloo Wrap,37
27-01-2023,Wraps,Hummus Wrap,22
27-01-2023,Pastas,Veg Alfredo Pasta,44
27-01-2023,Pastas,Veg Arrabbiata Pasta,31
27-01-2023,Pastas,Pesto Veg Pasta,35
27-01-2023,Pastas,Veg Mac and Cheese,36
27-01-2023,Salads,Greek Salad,17
27-01-2023,Salads,Caesar Salad,50
27-01-2023,Salads,Garden Salad,38
27-01-2023,Salads,Pasta Salad,41
27-01-2023,Fries,Classic Fries,30
27-01-2023,Fries,Cheese Fries,7
27-01-2023,Fries,Masala Fries,6
27-01-2023,Fries,Peri Peri Fries,40
27-01-2023,Beverages,Cold Coffee,17
27-01-2023,Beverages,Lemonade,8
27-01-2023,Beverages,Mango Smoothie,5
27-01-2023,Beverages,Green Tea,8
27-01-2023,Desserts,Brownie,6
27-01-2023,Desserts,Ice Cream Sundae,20
27-01-2023,Desserts,Fruit Salad,14
27-01-2023,Desserts,Chocolate Cake,15
28-01-2023,Veg Burgers,Classic Veg Burger,41
28-01-2023,Veg Burgers,Cheese Veg Burger,10
28-01-2023,Veg Burgers,Spicy Veg Burger,8
28-01-2023,Veg Burgers,Aloo Tikki Burger,9
28-01-2023,Veg Pizzas,Margherita Pizza,38
28-01-2023,Veg Pizzas,Veggie Delight Pizza,44
28-01-2023,Veg Pizzas,Paneer Pizza,13
28-01-2023,Veg Pizzas,Farmhouse Pizza,24
28-01-2023,Sandwiches,Veg Club Sandwich,34
28-01-2023,Sandwiches,Paneer Tikka Sandwich,47
28-01-2023,Sandwiches,Grilled Veg Sandwich,9
28-01-2023,Sandwiches,Cucumber Sandwich,42
28-01-2023,Wraps,Veggie Wrap,30
28-01-2023,Wraps,Paneer Wrap,26
28-01-2023,Wraps,Aloo Wrap,5
28-01-2023,Wraps,Hummus Wrap,5
28-01-2023,Pastas,Veg Alfredo Pasta,24
28-01-2023,Pastas,Veg Arrabbiata Pasta,6
28-01-2023,Pastas,Pesto Veg Pasta,27
28-01-2023,Pastas,Veg Mac and Cheese,28
28-01-2023,Salads,Greek Salad,41
28-01-2023,Salads,Caesar Salad,11
28-01-2023,Salads,Garden Salad,7
28-01-2023,Salads,Pasta Salad,35
28-01-2023,Fries,Classic Fries,12
28-01-2023,Fries,Cheese Fries,22
28-01-2023,Fries,Masala Fries,41
28-01-2023,Fries,Peri Peri Fries,50
28-01-2023,Beverages,Cold Coffee,12
28-01-2023,Beverages,Lemonade,36
28-01-2023,Beverages,Mango Smoothie,29
28-01-2023,Beverages,Green Tea,37
28-01-2023,Desserts,Brownie,45
28-01-2023,Desserts,Ice Cream Sundae,17
28-01-2023,Desserts,Fruit Salad,16
28-01-2023,Desserts,Chocolate Cake,39
29-01-2023,Veg Burgers,Classic Veg Burger,43
29-01-2023,Veg Burgers,Cheese Veg Burger,36
29-01-2023,Veg Burgers,Spicy Veg Burger,39
29-01-2023,Veg Burgers,Aloo Tikki Burger,6
29-01-2023,Veg Pizzas,Margherita Pizza,46
29-01-2023,Veg Pizzas,Veggie Delight Pizza,21
29-01-2023,Veg Pizzas,Paneer Pizza,9
29-01-2023,Veg Pizzas,Farmhouse Pizza,48
29-01-2023,Sandwiches,Veg Club Sandwich,18
29-01-2023,Sandwiches,Paneer Tikka Sandwich,46
29-01-2023,Sandwiches,Grilled Veg Sandwich,17
29-01-2023,Sandwiches,Cucumber Sandwich,19
29-01-2023,Wraps,Veggie Wrap,16
29-01-2023,Wraps,Paneer Wrap,13
29-01-2023,Wraps,Aloo Wrap,18
29-01-2023,Wraps,Hummus Wrap,16
29-01-2023,Pastas,Veg Alfredo Pasta,25
29-01-2023,Pastas,Veg Arrabbiata Pasta,39
29-01-2023,Pastas,Pesto Veg Pasta,43
29-01-2023,Pastas,Veg Mac and Cheese,21
29-01-2023,Salads,Greek Salad,14
29-01-2023,Salads,Caesar Salad,29
29-01-2023,Salads,Garden Salad,13
29-01-2023,Salads,Pasta Salad,25
29-01-2023,Fries,Classic Fries,16
29-01-2023,Fries,Cheese Fries,20
29-01-2023,Fries,Masala Fries,46
29-01-2023,Fries,Peri Peri Fries,39
29-01-2023,Beverages,Cold Coffee,20
29-01-2023,Beverages,Lemonade,46
29-01-2023,Beverages,Mango Smoothie,35
29-01-2023,Beverages,Green Tea,10
29-01-2023,Desserts,Brownie,49
29-01-2023,Desserts,Ice Cream Sundae,44
29-01-2023,Desserts,Fruit Salad,31
29-01-2023,Desserts,Chocolate Cake,12
30-01-2023,Veg Burgers,Classic Veg Burger,36
30-01-2023,Veg Burgers,Cheese Veg Burger,30
30-01-2023,Veg Burgers,Spicy Veg Burger,47
30-01-2023,Veg Burgers,Aloo Tikki Burger,39
30-01-2023,Veg Pizzas,Margherita Pizza,46
30-01-2023,Veg Pizzas,Veggie Delight Pizza,31
30-01-2023,Veg Pizzas,Paneer Pizza,17
30-01-2023,Veg Pizzas,Farmhouse Pizza,46
30-01-2023,Sandwiches,Veg Club Sandwich,49
30-01-2023,Sandwiches,Paneer Tikka Sandwich,25
30-01-2023,Sandwiches,Grilled Veg Sandwich,5
30-01-2023,Sandwiches,Cucumber Sandwich,33
30-01-2023,Wraps,Veggie Wrap,49
30-01-2023,Wraps,Paneer Wrap,49
30-01-2023,Wraps,Aloo Wrap,36
30-01-2023,Wraps,Hummus Wrap,46
30-01-2023,Pastas,Veg Alfredo Pasta,34
30-01-2023,Pastas,Veg Arrabbiata Pasta,6
30-01-2023,Pastas,Pesto Veg Pasta,37
30-01-2023,Pastas,Veg Mac and Cheese,40
30-01-2023,Salads,Greek Salad,16
30-01-2023,Salads,Caesar Salad,24
30-01-2023,Salads,Garden Salad,9
30-01-2023,Salads,Pasta Salad,20
30-01-2023,Fries,Classic Fries,19
30-01-2023,Fries,Cheese Fries,26
30-01-2023,Fries,Masala Fries,31
30-01-2023,Fries,Peri Peri Fries,20
30-01-2023,Beverages,Cold Coffee,24
30-01-2023,Beverages,Lemonade,7
30-01-2023,Beverages,Mango Smoothie,24
30-01-2023,Beverages,Green Tea,6
30-01-2023,Desserts,Brownie,19
30-01-2023,Desserts,Ice Cream Sundae,24
30-01-2023,Desserts,Fruit Salad,25
30-01-2023,Desserts,Chocolate Cake,5
31-01-2023,Veg Burgers,Classic Veg Burger,25
31-01-2023,Veg Burgers,Cheese Veg Burger,48
31-01-2023,Veg Burgers,Spicy Veg Burger,26
31-01-2023,Veg Burgers,Aloo Tikki Burger,30
31-01-2023,Veg Pizzas,Margherita Pizza,46
31-01-2023,Veg Pizzas,Veggie Delight Pizza,38
31-01-2023,Veg Pizzas,Paneer Pizza,40
31-01-2023,Veg Pizzas,Farmhouse Pizza,45
31-01-2023,Sandwiches,Veg Club Sandwich,10
31-01-2023,Sandwiches,Paneer Tikka Sandwich,41
31-01-2023,Sandwiches,Grilled Veg Sandwich,31
31-01-2023,Sandwiches,Cucumber Sandwich,13
31-01-2023,Wraps,Veggie Wrap,16
31-01-2023,Wraps,Paneer Wrap,21
31-01-2023,Wraps,Aloo Wrap,6
31-01-2023,Wraps,Hummus Wrap,45
31-01-2023,Pastas,Veg Alfredo Pasta,11
31-01-2023,Pastas,Veg Arrabbiata Pasta,7
31-01-2023,Pastas,Pesto Veg Pasta,39
31-01-2023,Pastas,Veg Mac and Cheese,36
31-01-2023,Salads,Greek Salad,40
31-01-2023,Salads,Caesar Salad,20
31-01-2023,Salads,Garden Salad,44
31-01-2023,Salads,Pasta Salad,18
31-01-2023,Fries,Classic Fries,25
31-01-2023,Fries,Cheese Fries,10
31-01-2023,Fries,Masala Fries,20
31-01-2023,Fries,Peri Peri Fries,37
31-01-2023,Beverages,Cold Coffee,44
31-01-2023,Beverages,Lemonade,36
31-01-2023,Beverages,Mango Smoothie,7
31-01-2023,Beverages,Green Tea,36
31-01-2023,Desserts,Brownie,21
31-01-2023,Desserts,Ice Cream Sundae,34
31-01-2023,Desserts,Fruit Salad,25
31-01-2023,Desserts,Chocolate Cake,33
01-02-2023,Veg Burgers,Classic Veg Burger,6
01-02-2023,Veg Burgers,Cheese Veg Burger,6
01-02-2023,Veg Burgers,Spicy Veg Burger,47
01-02-2023,Veg Burgers,Aloo Tikki Burger,12
01-02-2023,Veg Pizzas,Margherita Pizza,29
01-02-2023,Veg Pizzas,Veggie Delight Pizza,39
01-02-2023,Veg Pizzas,Paneer Pizza,25
01-02-2023,Veg Pizzas,Farmhouse Pizza,41
01-02-2023,Sandwiches,Veg Club Sandwich,42
01-02-2023,Sandwiches,Paneer Tikka Sandwich,7
01-02-2023,Sandwiches,Grilled Veg Sandwich,33
01-02-2023,Sandwiches,Cucumber Sandwich,47
01-02-2023,Wraps,Veggie Wrap,26
01-02-2023,Wraps,Paneer Wrap,15
01-02-2023,Wraps,Aloo Wrap,5
01-02-2023,Wraps,Hummus Wrap,11
01-02-2023,Pastas,Veg Alfredo Pasta,23
01-02-2023,Pastas,Veg Arrabbiata Pasta,28
01-02-2023,Pastas,Pesto Veg Pasta,5
01-02-2023,Pastas,Veg Mac and Cheese,46
01-02-2023,Salads,Greek Salad,21
01-02-2023,Salads,Caesar Salad,5
01-02-2023,Salads,Garden Salad,12
01-02-2023,Salads,Pasta Salad,9
01-02-2023,Fries,Classic Fries,38
01-02-2023,Fries,Cheese Fries,37
01-02-2023,Fries,Masala Fries,19
01-02-2023,Fries,Peri Peri Fries,19
01-02-2023,Beverages,Cold Coffee,13
